flight_date,carrier_code,total_flights,cancelled_flights,diverted_flights,delayed_dep_flights_count,delayed_arr_flights_count,avg_dep_delay_mins,avg_arr_delay_mins,total_carrier_delay_mins,total_weather_delay_mins,total_nas_delay_mins,total_security_delay_mins,total_late_aircraft_delay_mins,avg_carrier_delay_mins,avg_weather_delay_mins,avg_nas_delay_mins,avg_security_delay_mins,avg_late_aircraft_delay_mins
2026-06-17,LH,735,8.0,7.0,125.0,136.0,11.619047619047619,12.458503401360543,2708.0,908.0,2263.0,0.0,3148.0,19.91176470588235,6.676470588235294,16.639705882352942,0.0,23.147058823529413
2026-06-15,EK,606,7.0,2.0,105.0,112.0,12.141914191419142,14.051155115511552,2530.0,846.0,2115.0,0.0,2941.0,22.589285714285715,7.553571428571429,18.883928571428573,0.0,26.258928571428573
2026-07-14,AA,606,9.0,2.0,104.0,127.0,11.526402640264026,15.282178217821782,2768.0,927.0,2313.0,0.0,3226.0,21.79527559055118,7.299212598425197,18.212598425196852,0.0,25.401574803149607
2026-05-21,B6,769,12.0,3.0,145.0,129.0,12.769830949284785,12.159947984395318,2780.0,926.0,2334.0,0.0,3235.0,21.550387596899224,7.178294573643411,18.093023255813954,0.0,25.07751937984496
2026-04-30,SQ,506,8.0,3.0,74.0,111.0,10.08102766798419,16.288537549407113,2443.0,818.0,2045.0,0.0,2837.0,22.00900900900901,7.36936936936937,18.423423423423422,0.0,25.55855855855856
2026-05-10,AA,587,13.0,0.0,98.0,102.0,11.672913117546848,12.540034071550256,2181.0,729.0,1826.0,0.0,2539.0,21.38235294117647,7.147058823529412,17.901960784313726,0.0,24.892156862745097
2026-06-02,DL,1074,18.0,2.0,182.0,187.0,11.620111731843576,12.746741154562384,4060.0,1361.0,3397.0,0.0,4715.0,21.711229946524064,7.278074866310161,18.165775401069517,0.0,25.21390374331551
2026-06-06,DL,1048,23.0,4.0,181.0,191.0,11.90267175572519,13.35973282442748,4144.0,1387.0,3469.0,0.0,4827.0,21.69633507853403,7.261780104712042,18.162303664921467,0.0,25.272251308900522
2026-04-22,BA,563,9.0,2.0,97.0,105.0,12.367673179396093,13.174067495559502,2209.0,738.0,1851.0,0.0,2573.0,21.038095238095238,7.0285714285714285,17.62857142857143,0.0,24.504761904761907
2026-06-24,AA,545,6.0,3.0,108.0,91.0,12.812844036697248,12.51559633027523,2011.0,676.0,1689.0,0.0,2342.0,22.0989010989011,7.428571428571429,18.560439560439562,0.0,25.736263736263737
2026-04-27,AA,561,10.0,2.0,117.0,105.0,14.541889483065953,13.771836007130124,2298.0,770.0,1922.0,0.0,2671.0,21.885714285714286,7.333333333333333,18.304761904761904,0.0,25.438095238095237
2026-06-23,DL,1040,17.0,5.0,193.0,209.0,12.724038461538461,14.778846153846153,4575.0,1531.0,3823.0,0.0,5321.0,21.88995215311005,7.3253588516746415,18.291866028708135,0.0,25.45933014354067
2026-05-15,EK,627,11.0,1.0,115.0,132.0,12.69377990430622,15.585326953748007,2903.0,970.0,2429.0,0.0,3381.0,21.992424242424242,7.348484848484849,18.401515151515152,0.0,25.613636363636363
2026-06-02,B6,762,11.0,5.0,150.0,143.0,14.50262467191601,13.84514435695538,3156.0,1066.0,2640.0,0.0,3663.0,22.06993006993007,7.454545454545454,18.46153846153846,0.0,25.615384615384617
2026-07-01,UA,991,16.0,7.0,177.0,195.0,12.576185671039354,14.640766902119072,4320.0,1448.0,3607.0,0.0,5030.0,22.153846153846153,7.425641025641026,18.497435897435896,0.0,25.794871794871796
2026-05-10,LH,649,9.0,1.0,120.0,125.0,13.436055469953775,14.442218798151002,2787.0,938.0,2338.0,0.0,3236.0,22.296,7.504,18.704,0.0,25.888
2026-06-10,AA,561,8.0,4.0,130.0,117.0,15.723707664884136,14.736185383244207,2465.0,833.0,2075.0,0.0,2872.0,21.068376068376068,7.119658119658119,17.735042735042736,0.0,24.54700854700855
2026-05-22,EK,627,13.0,2.0,125.0,109.0,14.110047846889952,12.79585326953748,2392.0,801.0,2006.0,0.0,2779.0,21.94495412844037,7.348623853211009,18.40366972477064,0.0,25.495412844036696
2026-04-21,SQ,489,6.0,1.0,92.0,111.0,13.206543967280163,17.03680981595092,2494.0,830.0,2089.0,0.0,2901.0,22.46846846846847,7.4774774774774775,18.81981981981982,0.0,26.135135135135137
2026-07-06,B6,805,11.0,7.0,135.0,155.0,11.596273291925465,14.28695652173913,3431.0,1149.0,2876.0,0.0,4005.0,22.135483870967743,7.412903225806452,18.55483870967742,0.0,25.838709677419356
2026-05-08,AA,568,9.0,4.0,106.0,114.0,12.559859154929578,16.179577464788732,2724.0,909.0,2283.0,0.0,3175.0,23.894736842105264,7.973684210526316,20.026315789473685,0.0,27.850877192982455
2026-04-18,AA,548,8.0,1.0,111.0,111.0,14.237226277372264,14.748175182481752,2405.0,804.0,2024.0,0.0,2800.0,21.666666666666668,7.243243243243243,18.234234234234233,0.0,25.225225225225227
2026-06-24,LH,675,11.0,5.0,141.0,109.0,13.502222222222223,11.88,2350.0,788.0,1971.0,0.0,2732.0,21.559633027522935,7.229357798165138,18.08256880733945,0.0,25.06422018348624
2026-06-14,SQ,516,9.0,3.0,102.0,111.0,13.800387596899224,16.501937984496124,2525.0,850.0,2121.0,0.0,2936.0,22.74774774774775,7.657657657657658,19.10810810810811,0.0,26.45045045045045
2026-06-22,DL,1050,14.0,5.0,227.0,198.0,14.646666666666667,13.5,4167.0,1402.0,3484.0,0.0,4848.0,21.045454545454547,7.08080808080808,17.595959595959595,0.0,24.484848484848484
2026-04-19,LH,700,11.0,4.0,147.0,139.0,14.138571428571428,13.665714285714285,2840.0,956.0,2380.0,0.0,3301.0,20.431654676258994,6.877697841726619,17.12230215827338,0.0,23.74820143884892
2026-06-30,DL,1036,18.0,8.0,209.0,190.0,14.437258687258687,13.795366795366796,4229.0,1416.0,3542.0,0.0,4917.0,22.257894736842104,7.4526315789473685,18.642105263157895,0.0,25.878947368421052
2026-04-25,EK,633,10.0,6.0,129.0,117.0,13.303317535545023,13.657187993680886,2543.0,848.0,2125.0,0.0,2955.0,21.735042735042736,7.247863247863248,18.162393162393162,0.0,25.256410256410255
2026-06-04,DL,987,16.0,7.0,189.0,190.0,13.368794326241135,14.082066869300911,4115.0,1380.0,3453.0,0.0,4794.0,21.657894736842106,7.2631578947368425,18.173684210526314,0.0,25.231578947368423
2026-05-03,B6,797,8.0,3.0,151.0,157.0,13.456712672521958,14.248431618569636,3377.0,1129.0,2822.0,0.0,3918.0,21.50955414012739,7.191082802547771,17.97452229299363,0.0,24.955414012738853
2026-07-04,UA,983,12.0,0.0,195.0,183.0,13.922685656154629,14.250254323499492,4154.0,1395.0,3475.0,0.0,4852.0,22.69945355191257,7.622950819672131,18.989071038251367,0.0,26.51366120218579
2026-07-15,LH,396,10.0,6.0,75.0,93.0,12.33838383838384,18.84090909090909,2244.0,752.0,1877.0,0.0,2614.0,24.129032258064516,8.086021505376344,20.182795698924732,0.0,28.107526881720432
2026-04-29,AA,601,10.0,2.0,109.0,115.0,13.071547420965059,14.572379367720465,2608.0,873.0,2185.0,0.0,3030.0,22.678260869565218,7.591304347826087,19.0,0.0,26.347826086956523
2026-04-23,B6,781,13.0,3.0,173.0,158.0,15.087067861715749,14.396927016645327,3335.0,1118.0,2783.0,0.0,3871.0,21.10759493670886,7.075949367088608,17.61392405063291,0.0,24.5
2026-05-31,BA,576,8.0,8.0,108.0,109.0,13.414930555555555,15.097222222222221,2587.0,873.0,2163.0,0.0,3002.0,23.73394495412844,8.009174311926605,19.844036697247706,0.0,27.541284403669724
2026-07-06,DL,1126,13.0,6.0,197.0,229.0,12.13943161634103,14.710479573712256,4910.0,1645.0,4114.0,0.0,5720.0,21.441048034934497,7.183406113537118,17.965065502183407,0.0,24.978165938864628
2026-06-09,AA,548,10.0,1.0,98.0,116.0,13.627737226277372,16.1021897810219,2608.0,878.0,2186.0,0.0,3040.0,22.482758620689655,7.568965517241379,18.844827586206897,0.0,26.20689655172414
2026-06-01,AA,540,9.0,2.0,104.0,131.0,13.33148148148148,17.125925925925927,2742.0,918.0,2295.0,0.0,3186.0,20.931297709923665,7.00763358778626,17.519083969465647,0.0,24.3206106870229
2026-04-16,AA,290,3.0,2.0,55.0,56.0,13.386206896551725,14.017241379310345,1208.0,403.0,1009.0,0.0,1405.0,21.571428571428573,7.196428571428571,18.017857142857142,0.0,25.089285714285715
2026-05-20,B6,774,11.0,1.0,145.0,162.0,12.630490956072352,16.059431524547804,3676.0,1234.0,3071.0,0.0,4278.0,22.691358024691358,7.617283950617284,18.95679012345679,0.0,26.40740740740741
2026-05-05,UA,913,16.0,7.0,170.0,175.0,12.984665936473165,14.867469879518072,4035.0,1352.0,3372.0,0.0,4689.0,23.057142857142857,7.725714285714286,19.268571428571427,0.0,26.794285714285714
2026-04-28,AA,564,8.0,3.0,112.0,103.0,13.888297872340425,12.124113475177305,2019.0,677.0,1685.0,0.0,2341.0,19.601941747572816,6.572815533980583,16.359223300970875,0.0,22.728155339805824
2026-06-29,EK,632,12.0,5.0,124.0,125.0,12.403481012658228,13.900316455696203,2608.0,873.0,2185.0,0.0,3036.0,20.864,6.984,17.48,0.0,24.288
2026-05-29,UA,957,20.0,3.0,183.0,199.0,13.859979101358412,15.338557993730408,4374.0,1469.0,3660.0,0.0,5080.0,21.979899497487438,7.381909547738694,18.391959798994975,0.0,25.527638190954775
2026-05-18,LH,718,11.0,5.0,152.0,138.0,15.006963788300835,14.119777158774374,3001.0,1006.0,2522.0,0.0,3491.0,21.746376811594203,7.2898550724637685,18.27536231884058,0.0,25.297101449275363
2026-07-14,LH,747,11.0,3.0,145.0,145.0,13.123159303882195,14.906291834002678,3312.0,1109.0,2770.0,0.0,3857.0,22.841379310344827,7.6482758620689655,19.103448275862068,0.0,26.6
2026-05-01,EK,638,13.0,4.0,135.0,124.0,15.460815047021944,14.630094043887148,2767.0,929.0,2318.0,0.0,3222.0,22.31451612903226,7.491935483870968,18.693548387096776,0.0,25.983870967741936
2026-06-16,BA,587,9.0,5.0,105.0,115.0,12.649063032367973,14.792163543441227,2580.0,868.0,2157.0,0.0,2997.0,22.434782608695652,7.547826086956522,18.756521739130434,0.0,26.06086956521739
2026-07-09,UA,1008,18.0,8.0,185.0,201.0,12.178571428571429,14.58531746031746,4373.0,1465.0,3663.0,0.0,5089.0,21.756218905472636,7.288557213930348,18.223880597014926,0.0,25.318407960199004
2026-07-15,AA,295,5.0,0.0,56.0,64.0,11.92542372881356,16.35593220338983,1458.0,488.0,1223.0,0.0,1708.0,22.78125,7.625,19.109375,0.0,26.6875
2026-06-27,BA,590,9.0,5.0,99.0,104.0,11.727118644067797,12.405084745762712,2166.0,723.0,1808.0,0.0,2512.0,20.826923076923077,6.951923076923077,17.384615384615383,0.0,24.153846153846153
2026-06-13,B6,739,10.0,2.0,148.0,155.0,13.774018944519621,14.960757780784844,3276.0,1095.0,2739.0,0.0,3803.0,21.135483870967743,7.064516129032258,17.670967741935485,0.0,24.53548387096774
2026-04-16,LH,329,7.0,1.0,69.0,64.0,15.72644376899696,14.829787234042554,1468.0,490.0,1223.0,0.0,1702.0,22.9375,7.65625,19.109375,0.0,26.59375
2026-06-08,LH,668,6.0,3.0,122.0,141.0,11.965568862275449,14.902694610778443,2951.0,991.0,2462.0,0.0,3433.0,20.929078014184398,7.028368794326241,17.46099290780142,0.0,24.347517730496453
2026-05-09,QF,4486,71.0,26.0,867.0,881.0,13.160722246990638,14.72068658047258,19572.0,6570.0,16369.0,0.0,22749.0,22.21566401816118,7.457434733257662,18.580022701475595,0.0,25.821793416572078
2026-05-07,QF,4592,72.0,17.0,846.0,909.0,12.960148083623693,14.275261324041812,19420.0,6510.0,16244.0,0.0,22593.0,21.364136413641365,7.161716171617162,17.87018701870187,0.0,24.854785478547853
2026-06-18,QF,4688,75.0,29.0,897.0,942.0,13.214803754266212,14.856655290102388,20655.0,6931.0,17286.0,0.0,24013.0,21.926751592356688,7.357749469214437,18.35031847133758,0.0,25.491507430997878
2026-07-05,WN,932,12.0,4.0,190.0,189.0,14.419527896995708,15.662017167381974,4354.0,1458.0,3640.0,0.0,5071.0,23.037037037037038,7.714285714285714,19.25925925925926,0.0,26.83068783068783
2026-04-18,DL,1062,14.0,6.0,207.0,216.0,14.254237288135593,15.637476459510358,4951.0,1664.0,4143.0,0.0,5761.0,22.921296296296298,7.703703703703703,19.180555555555557,0.0,26.671296296296298
2026-04-25,UA,937,12.0,8.0,183.0,175.0,13.182497331910351,13.314834578441836,3697.0,1240.0,3086.0,0.0,4294.0,21.125714285714285,7.085714285714285,17.634285714285713,0.0,24.537142857142857
2026-04-20,SQ,503,8.0,1.0,101.0,105.0,12.81113320079523,15.16699801192843,2268.0,761.0,1902.0,0.0,2634.0,21.6,7.247619047619048,18.114285714285714,0.0,25.085714285714285
2026-04-25,QF,4650,70.0,19.0,916.0,842.0,13.416344086021505,13.55268817204301,18657.0,6250.0,15602.0,0.0,21694.0,22.15795724465558,7.422802850356295,18.529691211401424,0.0,25.764845605700714
2026-05-01,QF,4636,61.0,35.0,918.0,880.0,13.82053494391717,14.00150992234685,19223.0,6430.0,16081.0,0.0,22341.0,21.84431818181818,7.306818181818182,18.273863636363636,0.0,25.3875
2026-05-15,QF,4530,67.0,18.0,895.0,880.0,13.50242825607064,14.60794701986755,19635.0,6565.0,16437.0,0.0,22836.0,22.3125,7.4602272727272725,18.678409090909092,0.0,25.95
2026-05-09,UA,994,11.0,7.0,208.0,194.0,13.9738430583501,14.643863179074447,4338.0,1458.0,3627.0,0.0,5044.0,22.36082474226804,7.515463917525773,18.695876288659793,0.0,26.0
2026-05-26,SQ,486,6.0,2.0,96.0,91.0,13.331275720164609,13.705761316872428,1969.0,662.0,1646.0,0.0,2287.0,21.63736263736264,7.274725274725275,18.087912087912088,0.0,25.13186813186813
2026-06-28,EK,594,10.0,4.0,122.0,125.0,14.786195286195285,14.469696969696969,2543.0,850.0,2132.0,0.0,2965.0,20.344,6.8,17.056,0.0,23.72
2026-05-25,UA,975,12.0,1.0,194.0,200.0,13.112820512820512,15.4,4452.0,1494.0,3720.0,0.0,5178.0,22.26,7.47,18.6,0.0,25.89
2026-06-12,LH,688,13.0,4.0,134.0,130.0,13.12936046511628,13.01453488372093,2652.0,892.0,2219.0,0.0,3081.0,20.4,6.861538461538461,17.06923076923077,0.0,23.7
2026-06-24,DL,1059,17.0,5.0,199.0,181.0,13.084041548630784,12.201133144475921,3824.0,1288.0,3195.0,0.0,4443.0,21.12707182320442,7.116022099447513,17.65193370165746,0.0,24.54696132596685
2026-07-07,WN,905,11.0,6.0,159.0,165.0,11.976795580110497,13.460773480662983,3629.0,1214.0,3027.0,0.0,4229.0,21.993939393939392,7.357575757575757,18.345454545454544,0.0,25.63030303030303
2026-05-25,QF,4591,61.0,21.0,847.0,891.0,13.107166194728817,14.033108255282073,19073.0,6388.0,15990.0,0.0,22186.0,21.40628507295174,7.169472502805836,17.946127946127945,0.0,24.900112233445565
2026-06-04,LH,682,19.0,2.0,128.0,109.0,13.653958944281525,11.599706744868035,2346.0,785.0,1962.0,0.0,2724.0,21.522935779816514,7.201834862385321,18.0,0.0,24.990825688073393
2026-06-29,UA,966,14.0,3.0,182.0,171.0,12.815734989648034,12.76086956521739,3622.0,1223.0,3033.0,0.0,4216.0,21.181286549707604,7.152046783625731,17.736842105263158,0.0,24.65497076023392
2026-07-12,QF,4511,77.0,15.0,905.0,848.0,13.863223232099314,13.818000443360674,18513.0,6202.0,15494.0,0.0,21558.0,21.8313679245283,7.313679245283019,18.27122641509434,0.0,25.422169811320753
2026-06-06,LH,705,12.0,6.0,148.0,125.0,14.282269503546098,13.502127659574468,2817.0,944.0,2356.0,0.0,3275.0,22.536,7.552,18.848,0.0,26.2
2026-05-15,UA,909,12.0,3.0,176.0,160.0,12.965896589658966,13.427942794279428,3591.0,1206.0,3000.0,0.0,4169.0,22.44375,7.5375,18.75,0.0,26.05625
2026-06-13,LH,691,14.0,3.0,117.0,124.0,11.57163531114327,13.214182344428364,2690.0,903.0,2253.0,0.0,3127.0,21.693548387096776,7.282258064516129,18.169354838709676,0.0,25.217741935483872
2026-05-10,DL,1041,18.0,7.0,191.0,212.0,12.782901056676273,14.792507204610951,4550.0,1523.0,3815.0,0.0,5297.0,21.462264150943398,7.183962264150943,17.995283018867923,0.0,24.985849056603772
2026-07-14,B6,863,16.0,5.0,163.0,171.0,13.27694090382387,15.468134414831981,3958.0,1328.0,3309.0,0.0,4610.0,23.146198830409357,7.766081871345029,19.350877192982455,0.0,26.95906432748538
2026-04-19,B6,772,12.0,5.0,142.0,157.0,12.125647668393782,14.336787564766839,3285.0,1105.0,2761.0,0.0,3820.0,20.923566878980893,7.038216560509555,17.585987261146496,0.0,24.331210191082803
2026-06-10,DL,1032,8.0,6.0,175.0,216.0,11.315891472868216,16.347868217054263,4987.0,1675.0,4187.0,0.0,5811.0,23.087962962962962,7.75462962962963,19.38425925925926,0.0,26.90277777777778
2026-06-15,QF,4472,65.0,25.0,884.0,857.0,14.095706618962433,14.068649373881932,18644.0,6241.0,15593.0,0.0,21665.0,21.754959159859975,7.282380396732789,18.194865810968494,0.0,25.280046674445742
2026-06-10,B6,762,10.0,1.0,136.0,158.0,12.385826771653543,15.0997375328084,3410.0,1146.0,2849.0,0.0,3968.0,21.582278481012658,7.253164556962025,18.031645569620252,0.0,25.11392405063291
2026-05-01,UA,982,8.0,9.0,175.0,205.0,11.972505091649694,15.027494908350306,4362.0,1466.0,3648.0,0.0,5074.0,21.278048780487804,7.151219512195122,17.795121951219514,0.0,24.75121951219512
2026-06-17,DL,1012,12.0,4.0,199.0,224.0,14.311264822134387,17.007905138339922,5121.0,1709.0,4271.0,0.0,5946.0,22.861607142857142,7.629464285714286,19.066964285714285,0.0,26.544642857142858
2026-05-16,BA,560,10.0,2.0,95.0,104.0,10.653571428571428,12.964285714285714,2147.0,719.0,1800.0,0.0,2506.0,20.64423076923077,6.913461538461538,17.307692307692307,0.0,24.096153846153847
2026-06-04,AA,543,4.0,3.0,106.0,115.0,14.574585635359115,14.812154696132596,2398.0,805.0,2007.0,0.0,2782.0,20.85217391304348,7.0,17.452173913043477,0.0,24.191304347826087
2026-05-28,WN,849,11.0,7.0,158.0,169.0,12.118963486454653,13.882214369846878,3480.0,1164.0,2906.0,0.0,4048.0,20.59171597633136,6.887573964497041,17.19526627218935,0.0,23.952662721893493
2026-07-08,WN,867,16.0,6.0,173.0,190.0,13.734717416378317,16.455594002306807,4239.0,1420.0,3548.0,0.0,4935.0,22.310526315789474,7.473684210526316,18.673684210526314,0.0,25.973684210526315
2026-07-06,AA,578,10.0,3.0,121.0,109.0,13.873702422145328,13.773356401384083,2382.0,797.0,1988.0,0.0,2782.0,21.853211009174313,7.3119266055045875,18.238532110091743,0.0,25.522935779816514
2026-05-24,EK,628,8.0,1.0,105.0,139.0,12.28343949044586,16.36783439490446,3059.0,1027.0,2564.0,0.0,3555.0,22.007194244604317,7.388489208633094,18.446043165467625,0.0,25.575539568345324
2026-06-25,QF,4561,81.0,16.0,860.0,907.0,13.29796097347073,14.814295110721334,20061.0,6728.0,16789.0,0.0,23317.0,22.117971334068358,7.417861080485116,18.51047409040794,0.0,25.707828004410143
2026-05-10,B6,831,17.0,3.0,185.0,149.0,14.628158844765343,13.324909747292418,3290.0,1101.0,2759.0,0.0,3835.0,22.08053691275168,7.389261744966443,18.516778523489933,0.0,25.738255033557046
2026-05-20,AA,582,9.0,3.0,116.0,121.0,13.347079037800688,15.711340206185566,2709.0,912.0,2268.0,0.0,3154.0,22.388429752066116,7.537190082644628,18.74380165289256,0.0,26.06611570247934
2026-06-30,LH,732,9.0,5.0,153.0,165.0,14.878415300546449,15.577868852459016,3413.0,1136.0,2862.0,0.0,3988.0,20.684848484848484,6.884848484848485,17.345454545454544,0.0,24.169696969696968
2026-05-22,QF,4580,72.0,23.0,872.0,899.0,13.486681222707423,14.416375545851528,19553.0,6555.0,16371.0,0.0,22744.0,21.74972191323693,7.291434927697441,18.21023359288098,0.0,25.299221357063402
2026-06-02,LH,697,13.0,5.0,135.0,120.0,12.744619799139167,12.338593974175035,2550.0,851.0,2136.0,0.0,2966.0,21.25,7.091666666666667,17.8,0.0,24.716666666666665
2026-04-24,BA,621,4.0,3.0,123.0,125.0,14.053140096618357,14.909822866344605,2761.0,925.0,2314.0,0.0,3207.0,22.088,7.4,18.512,0.0,25.656
2026-06-09,B6,803,7.0,4.0,140.0,164.0,11.83063511830635,14.526774595267746,3434.0,1155.0,2876.0,0.0,3997.0,20.9390243902439,7.0426829268292686,17.536585365853657,0.0,24.371951219512194
2026-06-29,QF,4554,68.0,25.0,826.0,883.0,12.518445322793148,14.031840140535794,18936.0,6348.0,15846.0,0.0,22010.0,21.44507361268403,7.189127972819932,17.94563986409966,0.0,24.92638731596829
2026-07-15,DL,535,5.0,0.0,116.0,117.0,15.076635514018692,16.042990654205607,2566.0,859.0,2147.0,0.0,3004.0,21.931623931623932,7.3418803418803416,18.35042735042735,0.0,25.675213675213676
2026-05-16,WN,888,15.0,8.0,161.0,164.0,11.26463963963964,13.23536036036036,3473.0,1164.0,2912.0,0.0,4034.0,21.176829268292682,7.097560975609756,17.75609756097561,0.0,24.597560975609756
2026-04-28,B6,784,5.0,1.0,149.0,157.0,13.061224489795919,14.493622448979592,3376.0,1127.0,2822.0,0.0,3923.0,21.503184713375795,7.178343949044586,17.97452229299363,0.0,24.987261146496817
2026-07-02,WN,845,15.0,2.0,155.0,164.0,13.197633136094675,14.346745562130177,3586.0,1195.0,3000.0,0.0,4175.0,21.865853658536587,7.286585365853658,18.29268292682927,0.0,25.45731707317073
2026-06-15,UA,946,12.0,1.0,201.0,165.0,14.45031712473573,12.514799154334039,3504.0,1174.0,2930.0,0.0,4073.0,21.236363636363638,7.115151515151515,17.757575757575758,0.0,24.684848484848484
2026-06-01,DL,1069,14.0,9.0,187.0,198.0,12.187090739008418,13.730589335827876,4364.0,1457.0,3642.0,0.0,5070.0,22.04040404040404,7.358585858585859,18.393939393939394,0.0,25.606060606060606
2026-06-19,SQ,539,7.0,1.0,101.0,101.0,12.821892393320965,14.460111317254174,2308.0,776.0,1935.0,0.0,2687.0,22.85148514851485,7.683168316831683,19.15841584158416,0.0,26.603960396039604
2026-07-03,WN,931,10.0,7.0,189.0,160.0,14.005370569280343,12.960257787325457,3562.0,1188.0,2981.0,0.0,4156.0,22.2625,7.425,18.63125,0.0,25.975
2026-05-03,AA,567,6.0,6.0,107.0,109.0,13.134038800705467,14.578483245149911,2438.0,818.0,2044.0,0.0,2841.0,22.36697247706422,7.504587155963303,18.75229357798165,0.0,26.06422018348624
2026-06-05,SQ,511,8.0,1.0,95.0,88.0,12.782778864970647,11.7573385518591,1769.0,591.0,1483.0,0.0,2055.0,20.102272727272727,6.715909090909091,16.852272727272727,0.0,23.352272727272727
2026-06-17,B6,750,14.0,8.0,132.0,141.0,12.68,14.052,3124.0,1052.0,2609.0,0.0,3632.0,22.156028368794328,7.460992907801418,18.50354609929078,0.0,25.75886524822695
2026-06-08,DL,1044,25.0,3.0,219.0,201.0,14.383141762452107,14.410919540229886,4451.0,1490.0,3723.0,0.0,5181.0,22.144278606965173,7.412935323383085,18.52238805970149,0.0,25.776119402985074
2026-05-23,WN,876,11.0,4.0,172.0,172.0,13.723744292237443,14.007990867579908,3624.0,1219.0,3032.0,0.0,4211.0,21.069767441860463,7.087209302325581,17.627906976744185,0.0,24.482558139534884
2026-07-14,DL,1061,12.0,1.0,223.0,214.0,14.523091423185674,14.101790763430726,4439.0,1484.0,3728.0,0.0,5173.0,20.742990654205606,6.934579439252336,17.42056074766355,0.0,24.172897196261683
2026-04-27,B6,781,12.0,4.0,142.0,166.0,12.839948783610755,14.250960307298335,3311.0,1108.0,2774.0,0.0,3850.0,19.94578313253012,6.674698795180723,16.710843373493976,0.0,23.19277108433735
2026-06-03,BA,556,6.0,4.0,117.0,100.0,14.129496402877697,12.64568345323741,2104.0,708.0,1762.0,0.0,2446.0,21.04,7.08,17.62,0.0,24.46
2026-05-08,B6,793,13.0,4.0,158.0,158.0,13.809583858764187,15.528373266078184,3655.0,1224.0,3065.0,0.0,4251.0,23.132911392405063,7.746835443037975,19.39873417721519,0.0,26.90506329113924
2026-05-13,WN,857,15.0,4.0,153.0,159.0,12.469078179696616,13.721120186697783,3478.0,1162.0,2923.0,0.0,4040.0,21.87421383647799,7.3081761006289305,18.38364779874214,0.0,25.40880503144654
2026-05-29,EK,664,6.0,1.0,132.0,124.0,14.24698795180723,14.483433734939759,2852.0,949.0,2390.0,0.0,3317.0,23.0,7.653225806451613,19.274193548387096,0.0,26.75
2026-06-24,B6,775,12.0,4.0,160.0,131.0,14.35741935483871,13.144516129032258,3001.0,1000.0,2509.0,0.0,3486.0,22.908396946564885,7.633587786259542,19.15267175572519,0.0,26.610687022900763
2026-04-29,DL,984,21.0,4.0,209.0,193.0,14.5630081300813,14.524390243902438,4236.0,1422.0,3544.0,0.0,4931.0,21.94818652849741,7.367875647668394,18.362694300518136,0.0,25.54922279792746
2026-04-19,DL,1049,15.0,5.0,224.0,199.0,15.42421353670162,14.513822688274548,4512.0,1511.0,3777.0,0.0,5243.0,22.673366834170853,7.592964824120603,18.979899497487438,0.0,26.34673366834171
2026-06-23,LH,667,11.0,1.0,140.0,143.0,14.902548725637182,16.632683658170915,3304.0,1106.0,2762.0,0.0,3839.0,23.104895104895103,7.734265734265734,19.314685314685313,0.0,26.846153846153847
2026-04-23,LH,695,12.0,6.0,121.0,131.0,12.303597122302158,14.074820143884892,2897.0,974.0,2426.0,0.0,3371.0,22.114503816793892,7.435114503816794,18.519083969465647,0.0,25.732824427480917
2026-05-08,DL,1054,16.0,6.0,195.0,187.0,13.294117647058824,12.560721062618596,3942.0,1322.0,3293.0,0.0,4586.0,21.080213903743317,7.06951871657754,17.609625668449198,0.0,24.524064171122994
2026-07-03,BA,581,9.0,1.0,110.0,115.0,13.177280550774526,15.02065404475043,2622.0,879.0,2195.0,0.0,3060.0,22.8,7.643478260869565,19.08695652173913,0.0,26.608695652173914
2026-07-11,AA,585,11.0,4.0,109.0,111.0,12.618803418803418,13.623931623931623,2374.0,800.0,1982.0,0.0,2761.0,21.38738738738739,7.207207207207207,17.855855855855857,0.0,24.873873873873872
2026-06-26,B6,770,9.0,5.0,142.0,135.0,12.98961038961039,12.642857142857142,2899.0,971.0,2423.0,0.0,3370.0,21.474074074074075,7.192592592592592,17.94814814814815,0.0,24.962962962962962
2026-05-18,DL,1048,12.0,4.0,191.0,203.0,12.354007633587786,14.58206106870229,4519.0,1515.0,3782.0,0.0,5254.0,22.261083743842363,7.463054187192118,18.63054187192118,0.0,25.88177339901478
2026-07-10,EK,653,11.0,4.0,151.0,119.0,16.470137825421133,13.392036753445636,2609.0,877.0,2175.0,0.0,3040.0,21.92436974789916,7.369747899159663,18.277310924369747,0.0,25.54621848739496
2026-05-11,SQ,504,6.0,3.0,106.0,99.0,14.367063492063492,13.402777777777779,2001.0,670.0,1677.0,0.0,2328.0,20.21212121212121,6.767676767676767,16.939393939393938,0.0,23.515151515151516
2026-04-29,B6,795,9.0,5.0,148.0,158.0,13.122012578616353,13.718238993710692,3226.0,1084.0,2704.0,0.0,3755.0,20.417721518987342,6.860759493670886,17.11392405063291,0.0,23.765822784810126
2026-05-05,EK,617,9.0,3.0,112.0,130.0,12.186385737439222,15.756888168557536,2862.0,962.0,2399.0,0.0,3328.0,22.015384615384615,7.4,18.453846153846154,0.0,25.6
2026-06-23,AA,503,9.0,2.0,94.0,88.0,12.731610337972167,13.278330019880716,1968.0,657.0,1645.0,0.0,2286.0,22.363636363636363,7.465909090909091,18.693181818181817,0.0,25.977272727272727
